block,416,576,002D0335,0,1,1,4294967295,0,0
block,384,576,001E54B2,0,1,1,4294967295,0,0
block,352,576,00086AFD,0,1,1,4294967295,0,0
block,320,576,000FEC25,0,1,1,4294967295,0,0
block,288,576,00111908,0,1,1,4294967295,0,0
block,256,576,001B2050,0,1,1,4294967295,0,0
block,224,576,000F0E76,0,1,1,4294967295,0,0
block,192,576,00103960,0,1,1,4294967295,0,0
block,160,576,001712E6,0,1,1,4294967295,0,0
block,128,576,00180A8F,0,1,1,4294967295,0,0
block,96,576,00083FAB,0,1,1,4294967295,0,0
block,64,576,0038D87A,0,1,1,4294967295,0,0
block,32,576,0032473B,0,1,1,4294967295,0,0
block,0,576,0005A4F1,0,1,1,4294967295,0,0
block,0,544,00059BD5,0,1,1,4294967295,0,0
block,0,512,0028D938,0,1,1,4294967295,0,0
block,0,480,0016C8B7,0,1,1,4294967295,0,0
block,0,448,000D0E19,0,1,1,4294967295,0,0
block,0,416,0032A35A,0,1,1,4294967295,0,0
block,0,384,0001FCAD,0,1,1,4294967295,0,0
block,0,352,000A2A19,0,1,1,4294967295,0,0
block,0,320,000AA41F,0,1,1,4294967295,0,0
block,0,288,00184AA9,0,1,1,4294967295,0,0
block,0,256,000A3ADF,0,1,1,4294967295,0,0
block,0,224,000834AB,0,1,1,4294967295,0,0
block,0,192,00371825,0,1,1,4294967295,0,0
block,0,160,00043DE5,0,1,1,4294967295,0,0
block,0,128,0033BBEE,0,1,1,4294967295,0,0
block,0,96,0029D605,0,1,1,4294967295,0,0
block,0,64,0012A09E,0,1,1,4294967295,0,0
block,0,32,0001BE6E,0,1,1,4294967295,0,0
block,32,448,000AD2F8,0,1,1,4294967295,0,0
block,64,448,0006BA67,0,1,1,4294967295,0,0
block,96,448,003E806A,0,1,1,4294967295,0,0
block,128,448,002B50FB,0,1,1,4294967295,0,0
block,128,416,001A2A4F,0,1,1,4294967295,0,0
block,160,416,001FFC39,0,1,1,4294967295,0,0
block,192,416,00340163,0,1,1,4294967295,0,0
block,224,416,0025CC54,0,1,1,4294967295,0,0
block,256,416,001EF1B1,0,1,1,4294967295,0,0
block,256,448,0029256F,0,1,1,4294967295,0,0
block,288,448,002927EE,0,1,1,4294967295,0,0
block,320,448,002A751A,0,1,1,4294967295,0,0
block,320,480,0002B3E0,0,1,1,4294967295,0,0
block,352,448,002123E3,0,1,1,4294967295,0,0
block,384,448,0032620B,0,1,1,4294967295,0,0
block,416,448,000F2C66,0,1,1,4294967295,0,0
block,448,544,0015E6F7,0,1,1,4294967295,0,0
block,416,416,0031AFF6,0,1,1,4294967295,0,0
block,448,416,000C0186,0,1,1,4294967295,0,0
block,480,416,0013E7F1,0,1,1,4294967295,0,0
block,512,416,0019B8D5,0,1,1,4294967295,0,0
block,544,416,002108EC,0,1,1,4294967295,0,0
block,544,448,00030696,0,1,1,4294967295,0,0
block,576,448,00049D62,0,1,1,4294967295,0,0
block,608,448,003B96A4,0,1,1,4294967295,0,0
block,608,416,00331AFF,0,1,1,4294967295,0,0
block,640,416,0000E67E,0,1,1,4294967295,0,0
block,672,416,00166BFD,0,1,1,4294967295,0,0
block,672,384,002D2913,0,1,1,4294967295,0,0
block,672,352,002153C6,0,1,1,4294967295,0,0
block,672,320,00150BE7,0,1,1,4294967295,0,0
block,672,288,002F5213,0,1,1,4294967295,0,0
block,672,256,001BF788,0,1,1,4294967295,0,0
block,672,224,00289A47,0,1,1,4294967295,0,0
block,672,192,00206FBD,0,1,1,4294967295,0,0
block,672,160,001E3E8E,0,1,1,4294967295,0,0
block,672,128,0013D764,0,1,1,4294967295,0,0
block,544,160,0033FC12,0,1,1,4294967295,0,0
block,544,192,001BEEA1,0,1,1,4294967295,0,0
block,544,224,0015BCC0,0,1,1,4294967295,0,0
block,480,32,002DCF50,0,1,1,4294967295,0,0
block,512,160,00024226,0,1,1,4294967295,0,0
block,640,128,003F8BB2,0,1,1,4294967295,0,0
block,512,256,000AB38B,0,1,1,4294967295,0,0
block,480,256,0038F50D,0,1,1,4294967295,0,0
block,480,288,0031562B,0,1,1,4294967295,0,0
block,448,288,00209BB1,0,1,1,4294967295,0,0
block,416,288,002CAE89,0,1,1,4294967295,0,0
block,384,288,001DAB24,0,1,1,4294967295,0,0
block,352,288,0025F756,0,1,1,4294967295,0,0
block,320,288,0031A820,0,1,1,4294967295,0,0
block,320,256,00382F57,0,1,1,4294967295,0,0
block,288,256,00093079,0,1,1,4294967295,0,0
block,256,256,0022EA4A,0,1,1,4294967295,0,0
block,224,256,0014D72E,0,1,1,4294967295,0,0
block,192,256,0038E934,0,1,1,4294967295,0,0
block,160,256,00001524,0,1,1,4294967295,0,0
block,160,288,00225B81,0,1,1,4294967295,0,0
block,128,288,000EE062,0,1,1,4294967295,0,0
block,96,288,001BF994,0,1,1,4294967295,0,0
block,96,256,0007E7E4,0,1,1,4294967295,0,0
block,96,224,0021AEDD,0,1,1,4294967295,0,0
block,32,128,002B7ECB,0,1,1,4294967295,0,0
block,64,128,00074C95,0,1,1,4294967295,0,0
block,96,128,0026441A,0,1,1,4294967295,0,0
block,128,128,0018C0E7,0,1,1,4294967295,0,0
block,160,128,003DE87A,0,1,1,4294967295,0,0
block,192,128,0037CA46,0,1,1,4294967295,0,0
block,224,128,0004094A,0,1,1,4294967295,0,0
block,224,160,0028356F,0,1,1,4294967295,0,0
block,256,160,0033B1FD,0,1,1,4294967295,0,0
block,288,160,00391A5A,0,1,1,4294967295,0,0
block,320,160,0015D4C1,0,1,1,4294967295,0,0
block,320,128,0018D31A,0,1,1,4294967295,0,0
block,352,128,00004E7B,0,1,1,4294967295,0,0
block,480,160,001CF254,0,1,1,4294967295,0,0
block,448,160,00342F49,0,1,1,4294967295,0,0
block,448,128,001911C7,0,1,1,4294967295,0,0
block,448,96,00396512,0,1,1,4294967295,0,0
block,448,64,0020F403,0,1,1,4294967295,0,0
block,448,32,0027783A,0,1,1,4294967295,0,0
block,448,256,00310955,0,1,1,4294967295,0,0
block,448,224,00073B71,0,1,1,4294967295,0,0
block,416,256,00078617,0,1,1,4294967295,0,0
block,448,192,0034611C,0,1,1,4294967295,0,0
savePoint,64,512,0039C2FD,0,1,1,4294967295,0,0
bulletguard,128,512,0028D9FC,0,1,1,4294967295,0,0
bulletguard,128,544,0038F99A,0,1,1,4294967295,0,0
bulletguard,128,480,000626E9,0,1,1,4294967295,0,0
grav_up,128,544,0032C3B0,0,1,1,4294967295,0,0
grav_up,128,512,00069EFF,0,1,1,4294967295,0,0
grav_up,128,480,000AD16C,0,1,1,4294967295,0,0
grav_up,640,160,002A386A,0,1,1,4294967295,0,0
grav_up,576,160,001FE100,0,1,1,4294967295,0,0
grav_up,608,160,0036F4B1,0,1,1,4294967295,0,0
grav_down,320,96,0027F479,0,1,1,4294967295,0,0
grav_down,320,64,00159033,0,1,1,4294967295,0,0
grav_down,320,32,002B31F9,0,1,1,4294967295,0,0
grav_down,672,96,001092CE,0,1,1,4294967295,0,0
grav_down,672,64,0012B93F,0,1,1,4294967295,0,0
grav_down,672,32,000AF1E8,0,1,1,4294967295,0,0
savePoint,480,128,00150981,0,1,1,4294967295,0,0
bulletguard,544,128,000C2D8A,0,1,1,4294967295,0,0
bulletguard,544,96,001E3C61,0,1,1,4294967295,0,0
bulletguard,544,64,00399DFC,0,1,1,4294967295,0,0
object1169,64,64,000F5603,0,1,1,4294967295,0,0
playerStart,32,544,00397B2B,0,1,1,4294967295,0,0
